Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage,500_MA,14000_16000_MA
17774,-561.4923297,0.614173591,23,100.0,-1688.1786302210003,
17775,-561.4923297,0.619644698,23,100.0,-1688.0909918982,
17776,-549.7449613,0.619957894,24,100.0,-1688.0674971614,
17777,-561.8008223,0.610962156,23,100.0,-1688.0997877850002,
17778,-561.4923297,0.622375532,24,100.0,-1688.099787785,
17779,-561.4923297,0.63045304,23,100.0,-1688.099787785,
17780,-633.9071337,0.617855881,23,100.0,-1668.4443605524,
17781,-561.4923297,0.6279253,23,100.0,-1668.4443605524002,
17782,-5518.852027,0.620543593,23,100.0,-1668.3014499364,
17783,-5650.831824,0.620391462,21,100.0,-1668.2257378084,
17784,-561.4923297,0.626217826,23,100.0,-1668.2257378084,
17785,-561.4923297,0.622007539,23,100.0,-1668.2257378084,
17786,-561.4923297,0.617551559,23,100.0,-1668.2257378084,
17787,-561.4923297,0.623367021,23,100.0,-1668.2102185528,
17788,-5700.577161,0.618088881,23,100.0,-1668.2339970988,
17789,-5492.832676,0.629905535,23,100.0,-1668.2631176548002,
17790,-561.4923297,0.62218575,23,100.0,-1668.2631176548,
17791,-561.4923297,0.627935376,23,100.0,-1668.3100796741999,
17792,-561.4923297,0.61721731,20,100.0,-1668.3100796742,
17793,-561.4923297,0.625124986,24,100.0,-1668.3100796742,
17794,-561.4923297,0.629310197,23,100.0,-1668.3100796741999,
17795,-561.4923297,0.626294603,23,100.0,-1668.3100796742,
17796,-5519.899965,0.619148675,23,100.0,-1678.2268949448,
17797,-561.4923297,0.628104409,23,100.0,-1677.97274472,
17798,-554.2637192,0.619506184,23,100.0,-1677.9582874989999,
17799,-561.4923297,0.624073943,23,100.0,-1677.958287499,
17800,-561.4923297,0.631148524,23,100.0,-1677.958287499,
17801,-561.4923297,0.62767359,23,100.0,-1677.958287499,
17802,-561.4923297,0.630641431,23,100.0,-1667.9423478064,
17803,-561.4923297,0.623863356,23,100.0,-1667.9423478064002,
17804,-561.4923297,0.630292045,23,100.0,-1658.0255325358,
17805,-561.4923297,0.628037651,23,100.0,-1658.0255325358,
17806,-561.4923297,0.619793041,23,100.0,-1658.0255325358,
17807,-561.4923297,0.631550554,23,100.0,-1647.9132632732,
17808,-561.4923297,0.624989005,23,100.0,-1647.9132632732,
17809,-599.0314141,0.611588895,23,100.0,-1647.988341442,
17810,-561.4923297,0.608063685,23,100.0,-1647.9883414419999,
17811,-561.4923297,0.623389377,23,100.0,-1647.988341442,
17812,-561.4923297,0.626159237,23,100.0,-1647.988341442,
17813,-561.4923297,0.63038192,23,100.0,-1647.9883414419999,
17814,-561.4923297,0.620928606,23,100.0,-1648.063748382,
17815,-5490.543197,0.631213642,23,100.0,-1647.697736116,
17816,-561.4923297,0.630366051,23,100.0,-1647.697736116,
17817,-561.4923297,0.618894219,22,100.0,-1637.4195664534,
17818,-561.4923297,0.633121467,23,100.0,-1637.4195664534,
17819,-561.4923297,0.638430629,23,100.0,-1637.4195664534,
17820,-561.4923297,0.617495704,23,100.0,-1637.4195664534,
17821,-561.4923297,0.630375759,23,100.0,-1627.3240799788002,
17822,-561.4923297,0.627411541,23,100.0,-1627.3240799788002,
17823,-561.4923297,0.619586567,23,100.0,-1627.3240799788,
17824,-561.4923297,0.62714254,24,100.0,-1627.3240799788,
17825,-561.4923297,0.629472246,23,100.0,-1627.3240799788002,
17826,-561.4923297,0.623331934,23,100.0,-1627.3240799788,
17827,-561.4923297,0.623234481,23,100.0,-1627.3240799788,
17828,-561.4923297,0.624194559,23,100.0,-1627.3240799788002,
17829,-561.4923297,0.621629851,23,100.0,-1627.3240799788002,
17830,-5519.899965,0.629673385,23,100.0,-1637.2408952494,
17831,-561.4923297,0.614341782,23,100.0,-1637.2408952494,
17832,-10676.89607,0.630464743,23,100.0,-1657.47170273,
17833,-5552.166525,0.625302321,23,100.0,-1667.4530511205999,
17834,-561.4923297,0.633905172,23,100.0,-1647.3162773200002,
17835,-561.4923297,0.624770608,23,100.0,-1647.31627732,
17836,-15693.76683,0.620073673,23,100.0,-1677.5808263206,
17837,-561.4923297,0.625059469,23,100.0,-1677.5808263206,
17838,-561.4923297,0.625465314,23,100.0,-1677.5802093354,
17839,-561.4923297,0.609379669,23,100.0,-1677.5802093354,
17840,-561.4923297,0.625839031,23,100.0,-1667.4395194188,
17841,-561.4923297,0.627922591,23,100.0,-1667.4395194188,
17842,-15628.19662,0.622633126,23,100.0,-1697.5729279994,
17843,-561.4923297,0.620948811,23,100.0,-1697.5729279994,
17844,-5504.063146,0.618745784,23,100.0,-1707.472526853,
17845,-561.4923297,0.630089068,23,100.0,-1707.472526853,
17846,-561.4923297,0.616404788,23,100.0,-1697.2938478644,
17847,-561.4923297,0.622072127,23,100.0,-1697.2938478643998,
17848,-561.4923297,0.612576399,23,100.0,-1697.2938478644,
17849,-561.4923297,0.62490206,23,100.0,-1697.2938478644,
17850,-561.4923297,0.628220518,23,100.0,-1697.2938478643998,
17851,-15810.32486,0.614389761,23,100.0,-1727.7915129250002,
17852,-15780.88054,0.624552194,23,100.0,-1758.2302893456,
17853,-561.4923297,0.624474194,23,100.0,-1758.2302893455999,
17854,-561.4923297,0.6134562,23,100.0,-1748.0895994290001,
17855,-561.4923297,0.622478531,23,100.0,-1748.0895994290001,
17856,-561.4923297,0.618822154,23,100.0,-1748.089599429,
17857,-561.4923297,0.627057473,23,100.0,-1727.9213461684,
17858,-5618.620099,0.623351647,23,100.0,-1738.035601707,
17859,-5569.463076,0.619160612,23,100.0,-1748.0515431996002,
17860,-561.4923297,0.619224846,23,100.0,-1748.1127687051999,
17861,-5597.411098,0.621374954,24,100.0,-1747.9302151251998,
17862,-561.4923297,0.613820718,23,100.0,-1747.9302151252,
17863,-5700.577161,0.617135973,24,100.0,-1758.2083847878,
17864,-561.4923297,0.622357117,23,100.0,-1758.2515573336,
17865,-561.4923297,0.629612582,23,100.0,-1758.2515573336,
17866,-561.4923297,0.62262293,23,100.0,-1758.2515573336,
17867,-5561.171943,0.614967419,23,100.0,-1768.2509165602,
17868,-561.4923297,0.61869264,23,100.0,-1728.0736627196,
17869,-561.4923297,0.621654789,23,100.0,-1717.819271603,
17870,-561.4923297,0.614761833,23,100.0,-1717.819271603,
17871,-561.4923297,0.61133136,23,100.0,-1717.8192716029998,
17872,-561.4923297,0.621735768,23,100.0,-1717.8192716029998,
17873,-521.2115912,0.621485058,23,100.0,-1717.738710126,
17874,-561.4923297,0.624122663,23,100.0,-1697.9547923654002,
17875,-561.4923297,0.617218031,23,100.0,-1697.9547923654002,
17876,-561.4923297,0.621332381,23,100.0,-1697.9547923654002,
17877,-561.4923297,0.636948539,23,100.0,-1697.9547923654,
17878,-561.4923297,0.630883038,23,100.0,-1697.9547923654002,
17879,-561.4923297,0.623150299,23,100.0,-1697.9547923654002,
17880,-561.4923297,0.628723646,23,100.0,-1697.9547923654,
17881,-561.4923297,0.625978602,23,100.0,-1697.9547923654002,
17882,-5507.471619,0.61640108,23,100.0,-1698.0319132733998,
17883,-561.4923297,0.61604571,21,100.0,-1698.0319132733998,
17884,-561.4923297,0.608958999,23,100.0,-1698.0319132734,
17885,-561.4923297,0.616341396,23,100.0,-1698.0319132733998,
17886,-5631.837288,0.630997962,23,100.0,-1708.1719862047999,
17887,-561.4923297,0.62449641,23,100.0,-1708.1719862047999,
17888,-561.4923297,0.62273752,23,100.0,-1708.1719862048003,
17889,-561.4923297,0.608748916,23,100.0,-1708.1719862047999,
17890,-561.4923297,0.618344277,23,100.0,-1708.1719862047999,
17891,-561.4923297,0.618052643,24,100.0,-1698.0926997302001,
17892,-5650.831824,0.617512792,23,100.0,-1708.2713787188002,
17893,-561.4923297,0.631617417,23,100.0,-1708.2713787188,
17894,-561.4923297,0.613928411,23,100.0,-1708.2713787188,
17895,-561.4923297,0.628585624,23,100.0,-1708.2713787188002,
17896,-561.4923297,0.617103997,23,100.0,-1708.2713787188,
17897,-561.4923297,0.613290947,23,100.0,-1708.2713787188,
17898,-5590.306235,0.62408084,23,100.0,-1708.0508368668,
17899,-561.4923297,0.626297788,23,100.0,-1708.0508368668002,
17900,-5617.626961,0.625803249,23,100.0,-1718.1631061294,
17901,-561.4923297,0.61843276,23,100.0,-1718.1631061294,
17902,-523.0810846,0.619756596,23,100.0,-1707.9872846386002,
17903,-561.4923297,0.61113187,23,100.0,-1707.9872846386,
17904,-561.4923297,0.616029339,23,100.0,-1707.9872846386,
17905,-561.4923297,0.621897482,23,100.0,-1707.9872846386002,
17906,-561.4923297,0.623253898,23,100.0,-1707.9872846386,
17907,-561.4923297,0.622588893,23,100.0,-1707.9872846386,
17908,-561.4923297,0.618666268,23,100.0,-1697.8750153760002,
17909,-5392.339406,0.634483953,23,100.0,-1707.5367095286,
17910,-561.4923297,0.620304952,23,100.0,-1697.312595528,
17911,-561.4923297,0.617968907,23,100.0,-1697.312595528,
17912,-561.4923297,0.620824407,22,100.0,-1697.2298626222,
17913,-5650.831824,0.620193687,23,100.0,-1707.4085416108,
17914,-561.4923297,0.626865016,23,100.0,-1697.2298626222,
17915,-561.4923297,0.636552953,23,100.0,-1697.0716940667999,
17916,-561.4923297,0.616552416,23,100.0,-1697.0716940667999,
17917,-561.4923297,0.631699735,23,100.0,-1697.0791782774002,
17918,-561.4923297,0.620949679,23,100.0,-1697.0791782774,
17919,-561.4923297,0.6299666,23,100.0,-1697.0791782774002,
17920,-561.4923297,0.617601146,23,100.0,-1696.9964453716002,
17921,-561.4923297,0.620966964,23,100.0,-1696.9964453716002,
17922,-561.4923297,0.623581833,23,100.0,-1696.9964453716,
17923,-15712.9979,0.6183479,23,100.0,-1717.2304606816,
17924,-561.4923297,0.616941128,23,100.0,-1717.2304606816,
17925,-561.4923297,0.619887686,23,100.0,-1717.2304606816,
17926,-5612.975772,0.623556505,23,100.0,-1727.3334275662,
17927,-561.4923297,0.625663135,23,100.0,-1727.3334275662,
17928,-5518.971763,0.614406708,23,100.0,-1737.2483864328,
17929,-5618.93624,0.624555813,23,100.0,-1747.3632742534,
17930,-5688.687888,0.624940369,23,100.0,-1757.61766537,
17931,-561.4923297,0.620416022,23,100.0,-1757.6344989102001,
17932,-498.7789672,0.616515517,23,100.0,-1757.5090721852,
17933,-499.2627888,0.623508162,23,100.0,-1757.4451253934,
17934,-5673.54933,0.624799484,23,100.0,-1767.669239394,
17935,-561.4923297,0.625827726,23,100.0,-1767.669239394,
17936,-561.4923297,0.6309857,23,100.0,-1767.669239394,
17937,-561.4923297,0.619117909,23,100.0,-1757.4482789354,
17938,-15813.42403,0.612179786,23,100.0,-1787.9521423360002,
17939,-561.4923297,0.62687402,23,100.0,-1777.7280283353998,
17940,-561.4923297,0.625201066,23,100.0,-1777.7280283354003,
17941,-561.4923297,0.619784375,23,100.0,-1777.8413434572,
17942,-10601.82715,0.619340585,23,100.0,-1797.9220130978,
17943,-561.4923297,0.618815607,23,100.0,-1788.0101707592,
17944,-5507.471919,0.617243522,23,100.0,-1797.9021299378,
17945,-561.4923297,0.61754585,23,100.0,-1797.9021299377998,
17946,-561.4923297,0.606346044,23,100.0,-1797.9021299377998,
17947,-5398.855472,0.612036122,23,100.0,-1807.5768562224,
17948,-545.6555105,0.617683571,21,100.0,-1807.545182584,
17949,-5507.471919,0.621661597,23,100.0,-1797.1791797020003,
17950,-561.4923297,0.618501587,23,100.0,-1797.179179702,
17951,-561.4923297,0.619089666,23,100.0,-1797.179179702,
17952,-545.4680017,0.613590264,23,100.0,-1787.0373656554,
17953,-589.3985435,0.612862402,23,100.0,-1787.093178083,
17954,-5650.831824,0.627713886,23,100.0,-1797.2718570716,
17955,-615.6570373,0.620220304,23,100.0,-1797.3801864868003,
17956,-561.4923297,0.624897596,23,100.0,-1797.3801864867999,
17957,-561.4923297,0.616888427,23,100.0,-1797.3801864867999,
17958,-10721.17678,0.620308906,23,100.0,-1817.6995553874,
17959,-561.4923297,0.618562171,22,100.0,-1817.6995553874,
17960,-561.4923297,0.624327709,23,100.0,-1817.6995553873999,
17961,-561.4923297,0.624467873,23,100.0,-1817.6995553874,
17962,-561.4923297,0.626515868,24,100.0,-1807.5872861248001,
17963,-561.4923297,0.614560134,23,100.0,-1807.5872861248001,
17964,-561.4923297,0.619362285,23,100.0,-1807.5872861248,
17965,-561.4923297,0.627577133,23,100.0,-1807.5872861248001,
17966,-561.4923297,0.623583621,23,100.0,-1797.5182902942001,
17967,-561.4923297,0.625650644,23,100.0,-1797.5182902942,
17968,-561.4923297,0.623064992,23,100.0,-1787.4153234096,
17969,-561.4923297,0.621221754,23,100.0,-1787.5419403418,
17970,-561.4923297,0.629419999,23,100.0,-1787.5419403418,
17971,-561.4923297,0.621557019,23,100.0,-1787.5419403418,
17972,-561.4923297,0.614176724,23,100.0,-1787.5419403418,
17973,-561.4923297,0.613982509,23,100.0,-1787.5419403418002,
17974,-561.4923297,0.613691092,23,100.0,-1787.5419403418,
17975,-561.4923297,0.631742221,22,100.0,-1787.3764027178001,
17976,-561.4923297,0.617186281,23,100.0,-1787.3764027178001,
17977,-561.4923297,0.61353654,23,100.0,-1787.3764027178,
17978,-561.4923297,0.616544674,23,100.0,-1787.3764027178001,
17979,-561.4923297,0.610697038,23,100.0,-1777.2357128012002,
17980,-5673.857822,0.622087343,23,100.0,-1787.4604437858,
17981,-10472.67311,0.62778052,23,100.0,-1807.2828053464,
17982,-5700.577161,0.613815225,23,100.0,-1817.5609750090002,
17983,-561.4923297,0.618171543,21,100.0,-1807.2828053464,
17984,-5688.687888,0.62030126,23,100.0,-1817.4495581402,
17985,-561.4923297,0.62136054,23,100.0,-1817.4495581402,
17986,-5610.99183,0.620349139,23,100.0,-1827.5485571407999,
17987,-561.4923297,0.613244113,23,100.0,-1827.5485571408,
17988,-561.4923297,0.619907015,23,100.0,-1827.5485571407999,
17989,-561.4923297,0.622777227,23,100.0,-1827.4541038584,
17990,-561.4923297,0.619085738,24,100.0,-1827.4541038584002,
17991,-561.4923297,0.627983542,24,100.0,-1827.4541038584002,
17992,-561.4923297,0.612392386,23,100.0,-1827.4541038584,
17993,-561.4923297,0.608820866,23,100.0,-1827.4541038584002,
17994,-561.4923297,0.619178818,23,100.0,-1827.4541038584002,
17995,-561.4923297,0.613236229,23,100.0,-1827.4541038584,
17996,-487.4084633,0.609882322,23,100.0,-1827.3376097640003,
17997,-561.4923297,0.615434176,23,100.0,-1827.337609764,
17998,-561.4923297,0.622825589,23,100.0,-1827.337609764,
17999,-561.4923297,0.617605219,23,100.0,-1827.3376097640003,
18000,-561.4923297,0.624745574,23,100.0,-1827.337609764,
18001,-5469.381538,0.617040873,23,100.0,-1837.1533881806,
18002,-561.4923297,0.611770087,23,100.0,-1837.1533881806,
18003,-561.4923297,0.623935219,23,100.0,-1837.2800051128002,
18004,-561.4923297,0.619920582,23,100.0,-1837.2800051128002,
18005,-561.4923297,0.619059861,23,100.0,-1837.2800051128002,
18006,-561.4923297,0.609122117,23,100.0,-1837.2800051128002,
18007,-10653.05655,0.634393622,23,100.0,-1857.4631335534,
18008,-561.4923297,0.618832946,23,100.0,-1857.4813616798,
18009,-561.4923297,0.619595302,23,100.0,-1847.3026826912,
18010,-545.6555105,0.618786318,23,100.0,-1847.2710090528,
18011,-602.8587826,0.618894416,22,100.0,-1847.3537419586,
18012,-561.4923297,0.617283291,23,100.0,-1847.3537419586,
18013,-561.4923297,0.616511944,23,100.0,-1847.3537419586,
18014,-561.4923297,0.621603807,23,100.0,-1847.4670570803999,
18015,-561.4923297,0.614246156,23,100.0,-1847.4670570804,
18016,-635.3037143,0.610491524,23,100.0,-1827.677719329,
18017,-561.4923297,0.613890055,23,100.0,-1827.677719329,
18018,-561.4923297,0.621041801,23,100.0,-1817.4233282124003,
18019,-561.4923297,0.610722916,23,100.0,-1817.4233282124,
18020,-561.4923297,0.615160535,23,100.0,-1817.4233282124,
18021,-561.4923297,0.623513146,23,100.0,-1807.5313690338,
18022,-605.3114911,0.625060913,23,100.0,-1807.6190073566002,
18023,-561.4923297,0.612072991,23,100.0,-1797.3408376940001,
18024,-561.4923297,0.617224087,23,100.0,-1797.340837694,
18025,-561.4923297,0.609385033,23,100.0,-1797.340837694,
18026,-561.4923297,0.613457965,23,100.0,-1797.3408376940001,
18027,-561.4923297,0.617555297,23,100.0,-1797.340837694,
18028,-561.4923297,0.626382381,23,100.0,-1797.340837694,
18029,-561.4923297,0.615199423,23,100.0,-1797.340837694,
18030,-599.0314141,0.629888948,23,100.0,-1797.4159158628001,
18031,-561.4923297,0.627811594,23,100.0,-1797.4159158628001,
18032,-561.4923297,0.618319753,23,100.0,-1797.4159158628,
18033,-561.4923297,0.607993821,23,100.0,-1797.4159158628001,
18034,-561.4923297,0.612253206,23,100.0,-1787.4991005922002,
18035,-561.4923297,0.622866717,23,100.0,-1777.4414727816,
18036,-10733.07725,0.61753079,23,100.0,-1797.7846426222002,
18037,-561.4923297,0.615347607,23,100.0,-1797.7846426222,
18038,-561.4923297,0.602688779,23,100.0,-1797.7846426222002,
18039,-561.4923297,0.610069662,23,100.0,-1797.7846426222002,
18040,-561.4923297,0.623287241,23,100.0,-1797.7846426222002,
18041,-561.4923297,0.618191656,23,100.0,-1797.7846426222002,
18042,-5688.687888,0.616039187,23,100.0,-1808.0390337388,
18043,-561.4923297,0.628706935,23,100.0,-1808.0390337388,
18044,-561.4923297,0.615761403,23,100.0,-1808.0390337387998,
18045,-20638.41063,0.607715242,23,100.0,-1848.1928703394,
18046,-561.4923297,0.61860974,23,100.0,-1848.2245439777998,
18047,-5650.831824,0.618319412,23,100.0,-1848.4713149858,
18048,-5507.471919,0.615295261,21,100.0,-1858.3632741644,
18049,-561.4923297,0.61043894,24,100.0,-1858.3632741644,
18050,-561.4923297,0.610614883,23,100.0,-1858.3632741644,
18051,-5688.687888,0.620739996,23,100.0,-1868.617665281,
18052,-561.4923297,0.633006619,23,100.0,-1868.617665281,
18053,-561.4923297,0.622683412,23,100.0,-1868.617665281,
18054,-561.4923297,0.627222127,23,100.0,-1868.6176652809997,
18055,-561.4923297,0.613729583,23,100.0,-1868.617665281,
18056,-5688.687888,0.606380016,23,100.0,-1878.8720563976,
18057,-561.4923297,0.615599593,23,100.0,-1868.9375508929998,
18058,-561.4923297,0.605084247,23,100.0,-1868.9375508930002,
18059,-5673.54933,0.615684175,23,100.0,-1868.982985905,
18060,-5650.831824,0.615322699,23,100.0,-1869.127176139,
18061,-533.212431,0.61508786,23,100.0,-1869.0706163416,
18062,-561.4923297,0.611985528,23,100.0,-1869.0706163416003,
18063,-561.4923297,0.616847469,23,100.0,-1869.0706163416,
18064,-561.4923297,0.608660678,23,100.0,-1869.0706163416,
18065,-561.4923297,0.613519334,23,100.0,-1859.138662063,
18066,-561.4923297,0.621073753,23,100.0,-1859.138662063,
18067,-561.4923297,0.61344764,23,100.0,-1859.138662063,
18068,-561.4923297,0.613448613,23,100.0,-1859.138662063,
18069,-561.4923297,0.617710607,23,100.0,-1848.8604924003998,
18070,-561.4923297,0.61706516,23,100.0,-1848.8604924003998,
18071,-499.2627888,0.609375025,23,100.0,-1848.7360333186002,
18072,-561.4923297,0.619522035,23,100.0,-1848.7360333186,
18073,-561.4923297,0.615342428,23,100.0,-1848.7360333186,
18074,-5551.698259,0.601522969,23,100.0,-1858.7164451772,
18075,-561.4923297,0.611467087,23,100.0,-1858.7164451772,
18076,-35517.70077,0.605720266,23,100.0,-1928.6288620578,
18077,-10392.64981,0.612254186,23,100.0,-1948.2911770184,
18078,-561.4923297,0.620059613,23,100.0,-1948.2911770184,
18079,-5650.831824,0.614952319,23,100.0,-1958.4698560069999,
18080,-561.4923297,0.609278103,23,100.0,-1938.1050520864,
18081,-561.4923297,0.615673509,23,100.0,-1938.1050520863998,
18082,-561.4923297,0.61185901,23,100.0,-1938.1050520864,
18083,-5700.577161,0.61023492,23,100.0,-1948.383221749,
18084,-558.5134538,0.613842322,23,100.0,-1938.4604487266001,
18085,-10596.57439,0.611431022,23,100.0,-1958.5306128472,
18086,-561.4923297,0.612308039,23,100.0,-1958.5306128471998,
18087,-561.4923297,0.61544261,23,100.0,-1958.5306128472,
18088,-605.3114911,0.615812586,23,100.0,-1958.6182511700001,
18089,-672.5455837,0.621269488,23,100.0,-1958.840357678,
18090,-561.4923297,0.607305262,23,100.0,-1958.8403576780001,
18091,-561.4923297,0.618140419,23,100.0,-1948.5621880154,
18092,-561.4923297,0.608864129,23,100.0,-1948.5621880154,
18093,-561.4923297,0.608607631,23,100.0,-1948.5621880154,
18094,-5688.687888,0.611719204,23,100.0,-1958.816579132,
18095,-561.4923297,0.595798684,23,100.0,-1958.816579132,
18096,-561.4923297,0.615316318,23,100.0,-1958.816579132,
18097,-561.4923297,0.619670153,23,100.0,-1958.816579132,
18098,-561.4923297,0.623465136,24,100.0,-1958.8165791320002,
18099,-10613.01524,0.614923398,23,100.0,-1968.695510952,
18100,-561.4923297,0.612806825,23,100.0,-1968.6955109519997,
18101,-5673.54933,0.609832297,23,100.0,-1978.9196249526,
18102,-561.4923297,0.609960665,23,100.0,-1978.9196249526,
18103,-5535.949554,0.621145411,23,100.0,-1988.8685394012,
18104,-561.4923297,0.622651951,23,100.0,-1988.8685394012002,
18105,-561.4923297,0.608386281,23,100.0,-1958.6039904006,
18106,-561.4923297,0.610489849,23,100.0,-1958.6039904006,
18107,-5551.29108,0.6088729,23,100.0,-1968.5835879012,
18108,-561.4923297,0.608705858,23,100.0,-1968.5835879012,
18109,-15698.04019,0.609369261,23,100.0,-1989.0419575491999,
18110,-553.7671381,0.617344366,23,100.0,-1989.0265071659999,
18111,-561.4923297,0.604889741,23,100.0,-1968.9938580654,
18112,-561.4923297,0.612151199,23,100.0,-1959.1691218108,
18113,-561.4923297,0.613902867,23,100.0,-1959.1691218107999,
18114,-561.4923297,0.607003146,23,100.0,-1959.1691218107999,
18115,-5631.837288,0.613643355,23,100.0,-1969.3098117274,
18116,-561.4923297,0.60856345,23,100.0,-1959.3929964568001,
18117,-561.4923297,0.60648591,23,100.0,-1959.3929964568001,
18118,-10533.41799,0.607645198,23,100.0,-1979.3368477774,
18119,-561.4923297,0.611603833,23,100.0,-1969.4448891988002,
18120,-561.4923297,0.617830264,23,100.0,-1969.4448891988002,
18121,-5277.652516,0.611255119,23,100.0,-1978.8772095714,
18122,-561.4923297,0.607352704,23,100.0,-1978.8772095714003,
18123,-561.4923297,0.622057875,23,100.0,-1979.1095522622,
18124,-561.4923297,0.611336701,23,100.0,-1979.1095522622,
18125,-5688.687888,0.613427278,23,100.0,-1989.3639433788,
18126,-561.4923297,0.60496866,23,100.0,-1989.3639433788,
18127,-561.4923297,0.620245617,21,100.0,-1989.3639433788,
18128,-561.4923297,0.602038531,23,100.0,-1978.9913204322002,
18129,-561.4923297,0.615684161,23,100.0,-1978.9913204322,
18130,-5575.087893,0.608360605,23,100.0,-1989.0185115588001,
18131,-561.4923297,0.60871211,23,100.0,-1978.8398325702,
18132,-682.4283053,0.605243782,23,100.0,-1969.0022285748,
18133,-561.4923297,0.602315479,23,100.0,-1969.0022285747998,
18134,-561.4923297,0.618449099,23,100.0,-1969.0022285748,
18135,-5650.831824,0.606005573,23,100.0,-1979.1809075634,
18136,-561.4923297,0.611293021,23,100.0,-1979.1809075634,
18137,-561.4923297,0.604552087,23,100.0,-1979.1809075634,
18138,-561.4923297,0.606954243,24,100.0,-1979.1809075634,
18139,-5565.199878,0.609078944,23,100.0,-1989.18832266,
18140,-10635.54414,0.617142508,23,100.0,-2009.3364262806,
18141,-561.4923297,0.612867385,23,100.0,-2009.3364262806,
18142,-561.4923297,0.607572277,23,100.0,-1999.6776354140002,
18143,-561.4923297,0.61247512,23,100.0,-1989.7856762354002,
18144,-561.4923297,0.611526493,21,100.0,-1989.7856762354,
18145,-561.4923297,0.605655435,23,100.0,-1989.7856762354002,
18146,-561.4923297,0.603565868,23,100.0,-1989.7856762354002,
18147,-561.4923297,0.611332075,23,100.0,-1989.6680031512,
18148,-15492.28334,0.610796779,23,100.0,-2019.5295851718001,
18149,-561.4923297,0.611628806,22,100.0,-2019.5295851718,
18150,-5688.687888,0.611830652,23,100.0,-2029.7839762884,
18151,-561.4923297,0.609398458,23,100.0,-2029.7839762884,
18152,-561.4923297,0.614379866,23,100.0,-2029.7839762883998,
18153,-561.4923297,0.616375019,23,100.0,-2029.6298174350002,
18154,-561.4923297,0.625794699,23,100.0,-2029.6298174350002,
18155,-561.4923297,0.605114372,23,100.0,-2029.629817435,
18156,-561.4923297,0.602393442,23,100.0,-2029.6298174350002,
18157,-561.4923297,0.614289996,23,100.0,-2029.6298174350002,
18158,-561.4923297,0.601569818,23,100.0,-2029.6298174350002,
18159,-5673.54933,0.612286081,23,100.0,-2039.8539314355999,
18160,-561.4923297,0.605041481,23,100.0,-2039.8539314356,
18161,-561.4923297,0.626895732,23,100.0,-2039.8539314355999,
18162,-561.4923297,0.604561677,23,100.0,-2039.8539314355999,
18163,-561.4923297,0.610805803,23,100.0,-2039.8539314356,
18164,-561.4923297,0.608500395,23,100.0,-2039.8539314355999,
18165,-561.4923297,0.612849928,23,100.0,-2029.937116165,
18166,-561.4923297,0.619688921,21,100.0,-2029.937116165,
18167,-561.4923297,0.607220789,23,100.0,-2029.9371161650001,
18168,-5614.282805,0.604691986,23,100.0,-2040.0426971156,
18169,-561.4923297,0.605304433,23,100.0,-2040.0426971156,
18170,-561.4923297,0.612722533,23,100.0,-2000.297823555,
18171,-561.4923297,0.606148511,23,100.0,-2000.2978235550002,
18172,-561.4923297,0.606637441,23,100.0,-2000.2978235550002,
18173,-561.4923297,0.612386419,23,100.0,-2000.297823555,
18174,-533.2253507,0.605173154,23,100.0,-2000.2412895970003,
18175,-561.4923297,0.602972077,23,100.0,-2000.301801887,
18176,-561.4923297,0.612224884,23,100.0,-2000.301801887,
18177,-561.4923297,0.600887736,23,100.0,-2000.301801887,
18178,-561.4923297,0.618672066,23,100.0,-2000.301801887,
18179,-561.4923297,0.605714419,24,100.0,-2000.301801887,
18180,-561.4923297,0.611320807,23,100.0,-2000.301801887,
18181,-561.4923297,0.609268301,23,100.0,-2000.3018018870002,
18182,-561.4923297,0.599979068,23,100.0,-2000.301801887,
18183,-561.4923297,0.598336842,23,100.0,-2000.1665804314,
18184,-561.4923297,0.608435813,23,100.0,-1989.8884107688002,
18185,-561.4923297,0.609344092,23,100.0,-1989.8884107688,
18186,-5597.411098,0.604752468,23,100.0,-1999.9602483054,
18187,-561.4923297,0.594526695,23,100.0,-1999.9602483054002,
18188,-545.6555105,0.613728182,23,100.0,-1999.928574667,
18189,-561.4923297,0.599504097,23,100.0,-1990.0117593964,
18190,-536.5237503,0.598714835,23,100.0,-1970.130757897,
18191,-561.4923297,0.606150687,23,100.0,-1970.130757897,
18192,-5650.831824,0.61227415,23,100.0,-1970.230153811,
18193,-536.5237503,0.611626277,23,100.0,-1970.1802166522,
18194,-561.4923297,0.609349602,23,100.0,-1970.1802166522,
18195,-561.4923297,0.61625044,23,100.0,-1970.1802166522,
18196,-561.4923297,0.606048742,24,100.0,-1970.1802166522,
18197,-5673.54933,0.607233309,23,100.0,-1959.8717698722,
18198,-561.4923297,0.598285983,23,100.0,-1959.8717698722,
18199,-561.4923297,0.595612599,23,100.0,-1959.8717698722,
18200,-561.4923297,0.615931769,23,100.0,-1959.8717698722,
18201,-561.4923297,0.605084681,23,100.0,-1959.8835603038,
18202,-561.4923297,0.60303689,23,100.0,-1959.8835603038,
18203,-5538.062394,0.607638955,23,100.0,-1969.8367004324,
18204,-561.4923297,0.609660827,23,100.0,-1969.8367004324,
18205,-10559.5415,0.605450663,23,100.0,-1990.1132836282,
18206,-561.4923297,0.59641303,23,100.0,-1990.1132836282002,
